qtl_evidence_id	trait_id_or_name	trait_name_normalized	chrom	start	end	interval_length	source_database	source_record_id	evidence_type	coordinate_mapping_status	reference_build	linked_gene_id	linked_gene_symbol	allowed_usage	notes
QTL_QTARO_00000474	panicle number	panicle number	8	20740779	20740963	185	Q-TARO	474	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000475	Germination rate	germination rate	5	27056983	27486349	429367	Q-TARO	475	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qGR5-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000476	Total dry weight	total dry weight	5	27486247	28855659	1369413	Q-TARO	476	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qTDW5-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000477	Shoot dry weight	shoot dry weight	1	43765087	44751487	986401	Q-TARO	477	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSDW1-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000478	Root dry weight	root dry weight	5	27056983	27486349	429367	Q-TARO	478	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qRDW5-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000479	Max. root length	max root length	5	27486247	28855659	1369413	Q-TARO	479	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qMRL5-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000480	Total amylase activity	total amylase activity	3	6027240	8462713	2435474	Q-TARO	480	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qTAA3-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000481	Reducing sugar content	reducing sugar content	6	6927624	20691040	13763417	Q-TARO	481	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qRS6-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000482	Root activity	root activity	5	27056983	27486349	429367	Q-TARO	482	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qRA5-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000483	Seed weight	seed weight	1	4795155	5759851	964697	Q-TARO	483	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSW1-3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000484	panicle length	panicle length	3	35783061	36303203	520143	Q-TARO	484	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qPL3-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000485	number of primary branches per panicle	number of primary branches per panicle	6	6521345	6927968	406624	Q-TARO	485	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qNPB6-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000486	number of secondary branches per panicle	number of secondary branches per panicle	1	36226902	39470731	3243830	Q-TARO	486	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qNSB1-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000487	number of spikelets on primary branches per panicle	number of spikelets on primary branches per panicle	10	9888577	15136649	5248073	Q-TARO	487	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSPBp10-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000488	number of spikelets on secondary branches per panicle	number of spikelets on secondary branches per panicle	1	36226902	39470731	3243830	Q-TARO	488	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSSBp1-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000489	No. of large stem vascular bundles 	no of large stem vascular bundles	10	16938289	18543072	1604784	Q-TARO	489	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qLSVB10-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000490	number of spikelets on primary branches per primary branches	number of spikelets on primary branches per primary branches	10	9888577	15136649	5248073	Q-TARO	490	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSPB2-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000491	number of spikelets on secondary branches per secondary branches	number of spikelets on secondary branches per secondary branches	1	4795155	5759851	964697	Q-TARO	491	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSSB1-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000492	Sheath blight response ratings	sheath blight response ratings	9	15302939	18491736	3188798	Q-TARO	492	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSB-9	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000493	Deep root ratio	deep root ratio	2	34831427	35173313	341887	Q-TARO	493	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000494	Rooting depth	rooting depth	4	32246485	33717911	1471427	Q-TARO	494	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000495	Root thickness 0-10 cm	root thickness 0 10 cm	3	35998421	36303203	304783	Q-TARO	495	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000496	Deep root mass	deep root mass	3	1772253	3475138	1702886	Q-TARO	496	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000497	Deep root per tiller	deep root per tiller	1	33178792	34810544	1631753	Q-TARO	497	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000498	Rooting depth	rooting depth	5	3320155	3597128	276974	Q-TARO	498	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000499	Root thickness 0-10 cm	root thickness 0 10 cm	4	31648882	32246967	598086	Q-TARO	499	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000500	Root thickness 20-25 cm	root thickness 20 25 cm	4	31648882	32246967	598086	Q-TARO	500	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
