evaluator_decoy_id	evaluator_object_id	object_id	decoy_pair_id	decoy_object_id	trait_id	object_type	assigned_split	decoy_assignment_status	match_rank	match_score	matching_level	relaxation_level	matched_fields	unavailable_fields	notes	scaffold_version
EDEC_000000178	EOBJ_00000036	OBJ_GENE_00000255	DP_000000178	GENE_BG_Os01g0276700	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.951436	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000179	EOBJ_00000036	OBJ_GENE_00000255	DP_000000179	GENE_BG_Os01g0277500	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.943618	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000180	EOBJ_00000036	OBJ_GENE_00000255	DP_000000180	GENE_BG_Os01g0275600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.942656	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000181	EOBJ_00000037	OBJ_GENE_00000256	DP_000000181	GENE_BG_Os01g0276200	data_lt_2007__spkf	gene	dev	follows_evidence_split	1	0.993623	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000182	EOBJ_00000037	OBJ_GENE_00000256	DP_000000182	GENE_BG_Os01g0277500	data_lt_2007__spkf	gene	dev	follows_evidence_split	2	0.991937	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000183	EOBJ_00000037	OBJ_GENE_00000256	DP_000000183	GENE_BG_Os01g0275600	data_lt_2007__spkf	gene	dev	follows_evidence_split	3	0.984869	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000184	EOBJ_00000037	OBJ_GENE_00000256	DP_000000184	GENE_BG_Os01g0276800	data_lt_2007__spkf	gene	dev	follows_evidence_split	4	0.952361	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000185	EOBJ_00000037	OBJ_GENE_00000256	DP_000000185	GENE_BG_Os01g0276300	data_lt_2007__spkf	gene	dev	follows_evidence_split	5	0.951436	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000186	EOBJ_00000038	OBJ_GENE_00000276	DP_000000186	GENE_BG_Os01g0291500	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	1	0.98386	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000187	EOBJ_00000038	OBJ_GENE_00000276	DP_000000187	GENE_BG_Os01g0290600	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	2	0.978247	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000188	EOBJ_00000038	OBJ_GENE_00000276	DP_000000188	GENE_BG_Os01g0294700	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	3	0.977255	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000189	EOBJ_00000038	OBJ_GENE_00000276	DP_000000189	GENE_BG_Os01g0290100	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	4	0.973185	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000190	EOBJ_00000038	OBJ_GENE_00000276	DP_000000190	GENE_BG_Os01g0293000	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	5	0.94497	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000191	EOBJ_00000039	OBJ_GENE_00000279	DP_000000191	GENE_BG_Os01g0293000	data_lt_2007__spkf	gene	source_disjoint_or_temporal	follows_evidence_split	1	0.915812	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000192	EOBJ_00000039	OBJ_GENE_00000279	DP_000000192	GENE_BG_Os01g0292700	data_lt_2007__spkf	gene	source_disjoint_or_temporal	follows_evidence_split	2	0.91249	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000193	EOBJ_00000039	OBJ_GENE_00000279	DP_000000193	GENE_BG_Os01g0296200	data_lt_2007__spkf	gene	source_disjoint_or_temporal	follows_evidence_split	3	0.887744	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000194	EOBJ_00000039	OBJ_GENE_00000279	DP_000000194	GENE_BG_Os01g0292200	data_lt_2007__spkf	gene	source_disjoint_or_temporal	follows_evidence_split	4	0.863385	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000195	EOBJ_00000039	OBJ_GENE_00000279	DP_000000195	GENE_BG_Os01g0292900	data_lt_2007__spkf	gene	source_disjoint_or_temporal	follows_evidence_split	5	0.833378	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000196	EOBJ_00000040	OBJ_GENE_00000281	DP_000000196	GENE_BG_Os01g0298400	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	1	0.89898	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000197	EOBJ_00000040	OBJ_GENE_00000281	DP_000000197	GENE_BG_Os01g0293100	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	2	0.887744	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000198	EOBJ_00000040	OBJ_GENE_00000281	DP_000000198	GENE_BG_Os01g0292700	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	3	0.885949	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000199	EOBJ_00000040	OBJ_GENE_00000281	DP_000000199	GENE_BG_Os01g0296100	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	4	0.872	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000200	EOBJ_00000040	OBJ_GENE_00000281	DP_000000200	GENE_BG_Os01g0297200	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	5	0.861806	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000201	EOBJ_00000041	OBJ_GENE_00000290	DP_000000201	GENE_BG_Os01g0306650	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	1	0.86151	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000202	EOBJ_00000041	OBJ_GENE_00000290	DP_000000202	GENE_BG_Os01g0306800	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	2	0.82645	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000203	EOBJ_00000041	OBJ_GENE_00000290	DP_000000203	GENE_BG_Os01g0306400	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	3	0.819695	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000204	EOBJ_00000041	OBJ_GENE_00000290	DP_000000204	GENE_BG_Os01g0308300	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	4	0.790037	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000205	EOBJ_00000041	OBJ_GENE_00000290	DP_000000205	GENE_BG_Os01g0305900	data_lt_2007__cult_code_repro	gene	source_disjoint_or_temporal	follows_evidence_split	5	0.784196	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
