object_id	object_type	trait_id	trait_name	evidence_id	evidence_source	evidence_source_type	evidence_level	support_level	allowed_usage	chrom	start	end	object_length	gene_id	gene_symbol	variant_id	window_id	source_database	source_record_id	mapping_status	coordinate_confidence	exact_frozen_trait_mapping	manual_review_required	in_main_evaluation_candidate_pool	exclusion_reason	notes	pipeline_version
OBJ_GENE_00000158	gene	data_lt_2007__spkf	SPKF	KGE_00000158	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5540631	5541520	890	Os01g0201400	RALF3, OsRALF17, RALF17, OsRALF-3, RALF-3, OsRALF3	NA	NA	RAP-DB_curated_genes	Os01g0201400	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000159	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000159	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5549651	5551003	1353	Os01g0201600	GAE1, OsGAE1	NA	NA	RAP-DB_curated_genes	Os01g0201600	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000160	gene	NA	TO:0006009 - lodicule anatomy and morphology trait;TO:0000215 - stamen anatomy and morphology trait;TO:0000621 - inflorescence development trait;TO:0006023 - lodicule development trait;TO:0000622 - flower development trait	KGE_00000160	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5560202	5568844	8643	Os01g0201700	RAG, MADS3, OsMADS3, OsMADS3(t), RMADS222, RAG1, rf3	NA	NA	RAP-DB_curated_genes	Os01g0201700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000161	gene	NA	TO:0000465 - mineral and ion content related trait;TO:0000354 - aluminum sensitivity	KGE_00000161	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5663323	5668903	5581	Os01g0202800	NIP1;2, OsNIP1;2, NIP1-2, OsNIP1.2, NIP1.2	NA	NA	RAP-DB_curated_genes	Os01g0202800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000162	gene	NA	TO:0000259 - heat tolerance;TO:0000303 - cold tolerance;TO:0006001 - salt tolerance;TO:0000095 - osmotic response sensitivity;TO:0000276 - drought tolerance	KGE_00000162	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5668988	5671470	2483	Os01g0203000	BZR2, OsBZR2, OsBES1-2, BES1-2	NA	NA	RAP-DB_curated_genes	Os01g0203000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000163	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000163	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5731513	5734532	3020	Os01g0204300	SRK1, OsSRK1	NA	NA	RAP-DB_curated_genes	Os01g0204300	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000164	gene	NA	TO:0002715 - chloroplast development trait	KGE_00000164	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5764511	5768024	3514	Os01g0205200	ASL, OsASL	NA	NA	RAP-DB_curated_genes	Os01g0205200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000165	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000165	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5774293	5778466	4174	Os01g0205700	GSK1, OsGSK1, Os GSK1, OsSK21, OsSK21/OsGSK1, SK21	NA	NA	RAP-DB_curated_genes	Os01g0205700	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000166	gene	NA	unspecified_trait	KGE_00000166	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5814827	5819207	4381	Os01g0206800	NA	NA	NA	RAP-DB_curated_genes	Os01g0206800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000167	gene	data_lt_2007__lsen;data_lt_2007__spkf	LSEN;SPKF	KGE_00000167	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5890605	5898131	7527	Os01g0208600	ES1, TUT1, OsSCAR1, SCAR1, TUT1/OsSCAR1, OsSCAR2, SCAR2	NA	NA	RAP-DB_curated_genes	Os01g0208600	mapped_high_confidence	high	false	true	false	manual_review_required	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000168	gene	NA	TO:0000011 - nitrogen sensitivity	KGE_00000168	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5899561	5909560	10000	Os01g0208700	PPC4, Osppc4, ppc4, PEPC-2	NA	NA	RAP-DB_curated_genes	Os01g0208700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000169	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000169	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	5968819	5972489	3671	Os01g0209700	GA2OX7, GA2ox7, OsGA2ox7	NA	NA	RAP-DB_curated_genes	Os01g0209700	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000170	gene	NA	unspecified_trait	KGE_00000170	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6005040	6007163	2124	Os01g0210400	TOD1, OsTOD1	NA	NA	RAP-DB_curated_genes	Os01g0210400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000171	gene	NA	TO:0000276 - drought tolerance;TO:0000303 - cold tolerance;TO:0006001 - salt tolerance	KGE_00000171	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6017745	6022156	4412	Os01g0210700	KAT2, OsKAT2	NA	NA	RAP-DB_curated_genes	Os01g0210700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000172	gene	NA	unspecified_trait	KGE_00000172	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6139513	6142124	2612	Os01g0212500	SPEAR2, OsTIE1, TIE1, OsSPEAR2	NA	NA	RAP-DB_curated_genes	Os01g0212500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000173	gene	NA	TO:0000424 - brown planthopper resistance;TO:0000276 - drought tolerance;TO:0006001 - salt tolerance	KGE_00000173	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6221640	6224242	2603	Os01g0213800	PCF5, OsPCF5, OsTCP1, OsTCP1/PCF5	NA	NA	RAP-DB_curated_genes	Os01g0213800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000174	gene	NA	unspecified_trait	KGE_00000174	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6278520	6283559	5040	Os01g0214800	GELP3, OsGDSL1, OsGdsl1, OsGELP3, OsGELP3a, OsGELP3b	NA	NA	RAP-DB_curated_genes	Os01g0214800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000175	gene	data_lt_2007__spkf	SPKF	KGE_00000175	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6444246	6456068	11823	Os01g0218032	TA2, ROS1A, ROS1, ROS1a, OsROS1, DME1, OsROS1A, mOsROS1, ROS1A/DNG702, DNG702, OsDNG702	NA	NA	RAP-DB_curated_genes	Os01g0218032	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000176	gene	NA	TO:0000075 - light sensitivity;TO:0002616 - flowering time;TO:0000615 - abscisic acid sensitivity	KGE_00000176	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6494516	6499766	5251	Os01g0218500	FTL, FTL1, OsFTL1, FT-L1	NA	NA	RAP-DB_curated_genes	Os01g0218500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000177	gene	data_lt_2007__cult_code_repro;data_lt_2007__fla_repro	CULT_CODE_REPRO;FLA_REPRO	KGE_00000177	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6507368	6514640	7273	Os01g0218800	SDG721, OsSET1, SET1, OsSDG721	NA	NA	RAP-DB_curated_genes	Os01g0218800	mapped_high_confidence	high	false	true	false	manual_review_required	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000178	gene	NA	unspecified_trait	KGE_00000178	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6528797	6531845	3049	Os01g0219200	ZYGO1, Os_F0777, OsZYGO1	NA	NA	RAP-DB_curated_genes	Os01g0219200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000179	gene	NA	TO:0000432 - temperature response trait	KGE_00000179	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6541008	6543076	2069	Os01g0219500	OsLTPL18, OsLTP1.1, LTP1.1, T42, OsLtp1.1	NA	NA	RAP-DB_curated_genes	Os01g0219500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000180	gene	NA	TO:0000163 - auxin sensitivity	KGE_00000180	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6564697	6568140	3444	Os01g0220100	CEL9A, OsCel9A, Cel9A, OsGH9C3, GH9C3, OsGLU5	NA	NA	RAP-DB_curated_genes	Os01g0220100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000181	gene	NA	TO:0006001 - salt tolerance;TO:0000163 - auxin sensitivity	KGE_00000181	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6626040	6630462	4423	Os01g0221100	JAR2, OsGH3-3, GH3-3, OsGH3.3, GH3.3, OsJAR2, JAR2/GH3-3, OsGH3.3/OsJAR2	NA	NA	RAP-DB_curated_genes	Os01g0221100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000182	gene	NA	TO:0000163 - auxin sensitivity;TO:0000073 - manganese sensitivity;TO:0000652 - leaf necrosis;TO:0000095 - osmotic response sensitivity;TO:0000075 - light sensitivity;TO:0000615 - abscisic acid sensitivity;TO:0000460 - light intensity sensitivity	KGE_00000182	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6659237	6662320	3084	Os01g0221600	ALMT4, OsALMT4	NA	NA	RAP-DB_curated_genes	Os01g0221600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000183	gene	NA	TO:0000315 - bacterial disease resistance;TO:0000276 - drought tolerance	KGE_00000183	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6710757	6714433	3677	Os01g0222800	SDRLK67, SDRLK-67, OsSDRLK-67, OsSDRLK67	NA	NA	RAP-DB_curated_genes	Os01g0222800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000184	gene	NA	unspecified_trait	KGE_00000184	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6722205	6722600	396	Os01g0223100	HDA707, OsHDA707	NA	NA	RAP-DB_curated_genes	Os01g0223100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000185	gene	data_lt_2007__lsen	LSEN	KGE_00000185	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6766511	6770164	3654	Os01g0223600	SRLK, OsSRLK, OsPRK	NA	NA	RAP-DB_curated_genes	Os01g0223600	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000186	gene	NA	TO:0000276 - drought tolerance	KGE_00000186	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6774202	6776856	2655	Os01g0223700	SDRLK68, SDRLK-68, OsSDRLK-68, OsSDRLK68	NA	NA	RAP-DB_curated_genes	Os01g0223700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000187	gene	NA	TO:0002685 - crown root number;TO:0000276 - drought tolerance;TO:0002672 - auxin content;TO:0000095 - osmotic response sensitivity;TO:0000605 - hydrogen peroxide content;TO:0000656 - root development trait;TO:0000615 - abscisic acid sensitivity;TO:0006001 - salt tolerance;TO:0000163 - auxin sensitivity	KGE_00000187	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6781758	6786465	4708	Os01g0223800	ESG1, SDRLK-ESG1, OsESG1, OsSDRLK-ESG1	NA	NA	RAP-DB_curated_genes	Os01g0223800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000188	gene	NA	TO:0000315 - bacterial disease resistance;TO:0000303 - cold tolerance	KGE_00000188	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6787094	6789730	2637	Os01g0223900	SDRLK47, SDRLK-47, OsSDRLK-47, OsSDRLK47	NA	NA	RAP-DB_curated_genes	Os01g0223900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000189	gene	NA	TO:0000276 - drought tolerance;TO:0000303 - cold tolerance	KGE_00000189	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6790651	6793338	2688	Os01g0224000	SDRLK48, SDRLK-48, OsSDRLK-48, OsSDRLK48	NA	NA	RAP-DB_curated_genes	Os01g0224000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000190	gene	NA	TO:0000189 - embryoless;TO:0000259 - heat tolerance;TO:0000148 - viral disease resistance;TO:0002672 - auxin content;TO:0000620 - embryo development trait;TO:0000657 - spikelet anatomy and morphology trait;TO:0000615 - abscisic acid sensitivity	KGE_00000190	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	6857345	6860952	3608	Os01g0224700	YUCCA4, OsYUCCA4, OsYUC4, YUC4, YUCCA6, OsYUCCA6	NA	NA	RAP-DB_curated_genes	Os01g0224700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
