object_id	object_type	chrom	start	end	missingness_rate	callability_proxy	chr1_snp_coverage	window_coverage	variant_coverage	mappability_proxy	low_complexity_or_repeat_proxy	database_detectability_proxy	detectability_score	detectability_fields_available	notes	pipeline_version
OBJ_GENE_00000415	gene	1	22808603	22810801	unavailable	chr1_snp_variant_coverage	4	2	4	unavailable	unavailable	0.219722	0.43418	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000416	gene	1	22855514	22859716	unavailable	chr1_snp_variant_coverage	6	2	6	unavailable	unavailable	0.219722	0.476065	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000417	gene	1	22868370	22872278	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000418	gene	1	22879904	22895941	unavailable	chr1_snp_variant_coverage	37	2	37	unavailable	unavailable	0.219722	0.724674	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000419	gene	1	22879868	22886954	unavailable	chr1_snp_variant_coverage	37	2	37	unavailable	unavailable	0.219722	0.724674	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000420	gene	1	22888322	22895941	unavailable	chr1_snp_variant_coverage	37	2	37	unavailable	unavailable	0.219722	0.724674	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000421	gene	1	22908290	22910674	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000422	gene	1	22955070	22959148	unavailable	chr1_snp_variant_coverage	5	2	5	unavailable	unavailable	0.219722	0.456435	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000423	gene	1	22988229	22991922	unavailable	chr1_snp_variant_coverage	5	2	5	unavailable	unavailable	0.219722	0.456435	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000424	gene	1	23097292	23106301	unavailable	chr1_snp_variant_coverage	25	3	25	unavailable	unavailable	0.219722	0.671077	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000425	gene	1	23113647	23119704	unavailable	chr1_snp_variant_coverage	22	2	22	unavailable	unavailable	0.219722	0.646341	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000426	gene	1	23224373	23226605	unavailable	chr1_snp_variant_coverage	2	2	2	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000427	gene	1	23316218	23322871	unavailable	chr1_snp_variant_coverage	4	2	4	unavailable	unavailable	0.219722	0.43418	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000428	gene	1	23347750	23349352	unavailable	chr1_snp_variant_coverage	2	2	2	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000429	gene	1	23447173	23448687	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000430	gene	1	23498445	23502375	unavailable	chr1_snp_variant_coverage	5	3	5	unavailable	unavailable	0.219722	0.476065	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000431	gene	1	23631696	23635511	unavailable	chr1_snp_variant_coverage	12	2	12	unavailable	unavailable	0.219722	0.561203	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000432	gene	1	23639654	23642878	unavailable	chr1_snp_variant_coverage	8	2	8	unavailable	unavailable	0.219722	0.50951	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000433	gene	1	23663277	23664196	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000434	gene	1	23770115	23771515	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000435	gene	1	23847015	23850623	unavailable	chr1_snp_variant_coverage	2	3	2	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000436	gene	1	23919276	23921549	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000437	gene	1	23938399	23949885	unavailable	chr1_snp_variant_coverage	5	2	5	unavailable	unavailable	0.219722	0.456435	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000438	gene	1	23976021	23981901	unavailable	chr1_snp_variant_coverage	17	2	17	unavailable	unavailable	0.219722	0.60915	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000439	gene	1	24021928	24027660	unavailable	chr1_snp_variant_coverage	16	2	16	unavailable	unavailable	0.219722	0.600601	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000440	gene	1	24075070	24082181	unavailable	chr1_snp_variant_coverage	6	2	6	unavailable	unavailable	0.219722	0.476065	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000441	gene	1	24107088	24115287	unavailable	chr1_snp_variant_coverage	7	2	7	unavailable	unavailable	0.219722	0.493625	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000442	gene	1	24136871	24144292	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000443	gene	1	24145891	24148846	unavailable	chr1_snp_variant_coverage	4	2	4	unavailable	unavailable	0.219722	0.43418	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000444	gene	1	24181111	24183979	unavailable	chr1_snp_variant_coverage	8	2	8	unavailable	unavailable	0.219722	0.50951	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000445	gene	1	24187312	24189794	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000446	gene	1	24282911	24285306	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000447	gene	1	24296432	24299415	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000448	gene	1	24380637	24386666	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000449	gene	1	24390875	24391711	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000450	gene	1	24392841	24393423	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000451	gene	1	24428205	24436102	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000452	gene	1	24471931	24478431	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000453	gene	1	24471977	24478429	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000454	gene	1	24498791	24504856	unavailable	chr1_snp_variant_coverage	2	3	2	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000455	gene	1	24534950	24546684	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000456	gene	1	24537291	24546684	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000457	gene	1	24643224	24644218	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000458	gene	1	24703771	24708911	unavailable	chr1_snp_variant_coverage	6	2	6	unavailable	unavailable	0.219722	0.476065	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000459	gene	1	24813577	24820593	unavailable	chr1_snp_variant_coverage	7	2	7	unavailable	unavailable	0.219722	0.493625	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000460	gene	1	24839124	24843459	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000461	gene	1	24855757	24857635	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000462	gene	1	24913624	24924014	unavailable	chr1_snp_variant_coverage	4	2	4	unavailable	unavailable	0.219722	0.43418	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000463	gene	1	24937665	24942799	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000464	gene	1	24945282	24947217	unavailable	chr1_snp_variant_coverage	2	2	2	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000465	gene	1	24981269	24982666	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000466	gene	1	25009514	25012233	unavailable	chr1_snp_variant_coverage	2	2	2	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000467	gene	1	25009546	25011602	unavailable	chr1_snp_variant_coverage	2	2	2	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000468	gene	1	25152108	25158338	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000469	gene	1	25353805	25361883	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000470	gene	1	25368481	25371006	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000471	gene	1	25382714	25384678	unavailable	chr1_snp_variant_coverage	2	2	2	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000472	gene	1	25519992	25523268	unavailable	chr1_snp_variant_coverage	2	2	2	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000473	gene	1	25524187	25532029	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000474	gene	1	25579802	25583765	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000475	gene	1	25585914	25589162	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000476	gene	1	25592575	25593523	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000477	gene	1	25615791	25617367	unavailable	chr1_snp_variant_coverage	2	2	2	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000478	gene	1	25636995	25640474	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000479	gene	1	25640719	25647590	unavailable	chr1_snp_variant_coverage	3	2	3	unavailable	unavailable	0.219722	0.408488	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000480	gene	1	25696671	25705077	unavailable	chr1_snp_variant_coverage	11	3	11	unavailable	unavailable	0.219722	0.561203	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000481	gene	1	25692732	25705082	unavailable	chr1_snp_variant_coverage	11	3	11	unavailable	unavailable	0.219722	0.561203	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000482	gene	1	25700370	25705090	unavailable	chr1_snp_variant_coverage	11	3	11	unavailable	unavailable	0.219722	0.561203	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000483	gene	1	25836151	25839983	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000484	gene	1	25863717	25868263	unavailable	chr1_snp_variant_coverage	2	2	2	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000485	gene	1	25880204	25883718	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000486	gene	1	25931149	25931730	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000487	gene	1	25959714	25961440	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000488	gene	1	25973568	25980398	unavailable	chr1_snp_variant_coverage	2	2	2	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000489	gene	1	25994669	25996837	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000490	gene	1	25994731	25996756	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000491	gene	1	26033145	26034815	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000492	gene	1	26044168	26045843	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000493	gene	1	26086062	26088337	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000494	gene	1	26119741	26126165	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000495	gene	1	26170046	26171566	unavailable	chr1_snp_variant_coverage	0	2	0	unavailable	unavailable	0.219722	0.292963	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000496	gene	1	26190754	26194403	unavailable	chr1_snp_variant_coverage	1	2	1	unavailable	unavailable	0.219722	0.34091	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000497	gene	1	26198060	26201710	unavailable	chr1_snp_variant_coverage	1	3	1	unavailable	unavailable	0.219722	0.378101	chr1_snp_coverage;window_coverage;database_detectability_proxy	detectability_score=0.5*database_detectability_proxy + scaled chr1 SNP/window coverage; not complete detectability correction	matched_decoy_v055_chr1_snp_prototype_v1
