candidate_pool_id	object_id	trait_id	object_type	candidate_object_id	candidate_object_type	candidate_chrom	candidate_start	candidate_end	candidate_length	same_chrom	position_bin	position_distance	gene_density_object	gene_density_candidate	variant_density_object	variant_density_candidate	annotation_richness_object	annotation_richness_candidate	evidence_source_coverage_object	evidence_source_coverage_candidate	database_detectability_object	database_detectability_candidate	interval_length_object	interval_length_candidate	chr1_snp_window_coverage_object	chr1_snp_window_coverage_candidate	chr1_snp_variant_coverage_object	chr1_snp_variant_coverage_candidate	candidate_pool_status	candidate_exclusion_reason	notes	pipeline_version
CP_000000355	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07360	gene	1	3473760	3477924	4165	true	chr1:3Mb->chr1:3Mb	14925	489	480	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	4165	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000356	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0168000	gene	1	3478537	3478978	442	true	chr1:3Mb->chr1:3Mb	17840	489	480	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	442	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000357	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07364	gene	1	3478537	3478980	444	true	chr1:3Mb->chr1:3Mb	17841	489	480	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	444	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000358	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_Os01g0168500	gene	1	3505759	3510343	4585	true	chr1:3Mb->chr1:3Mb	47134	489	479	3	0	1.5	1.5	3	1	0.219722	0.219722	8097	4585	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000359	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g07370	gene	1	3479338	3484579	5242	true	chr1:3Mb->chr1:3Mb	21041	489	484	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	5242	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000360	OBJ_GENE_00000103	data_lt_2007__spkf	gene	GENE_BG_LOC4325188	gene	1	3479395	3484608	5214	true	chr1:3Mb->chr1:3Mb	21084	489	484	3	0	1.5	1.5	3	0	0.219722	0.219722	8097	5214	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000361	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178600	gene	1	4081316	4082680	1365	true	chr1:4Mb->chr1:4Mb	77725	402	402	0	0	1.5	1.5	3	3	0.219722	0.219722	1229	1365	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000362	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177900	gene	1	4033754	4043431	9678	true	chr1:4Mb->chr1:4Mb	34319	402	399	0	0	1.5	1.5	3	3	0.219722	0.219722	1229	9678	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000363	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0179400	gene	1	4127232	4140631	13400	true	chr1:4Mb->chr1:4Mb	129658	402	406	0	0	1.5	1.5	3	4	0.219722	0.219722	1229	13400	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000364	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178300	gene	1	4066347	4067319	973	true	chr1:4Mb->chr1:4Mb	62560	402	400	0	0	1.5	1.5	3	3	0.219722	0.219722	1229	973	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000365	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178500	gene	1	4073916	4076438	2523	true	chr1:4Mb->chr1:4Mb	70904	402	404	0	0	1.5	1.5	3	3	0.219722	0.219722	1229	2523	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000366	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177200	gene	1	3986647	3995398	8752	true	chr1:4Mb->chr1:3Mb	13251	402	400	0	0	1.5	1.5	3	1	0.219722	0.219722	1229	8752	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000367	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178000	gene	1	4051885	4057571	5687	true	chr1:4Mb->chr1:4Mb	50455	402	399	0	0	1.5	1.5	3	3	0.219722	0.219722	1229	5687	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000368	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177500	gene	1	4003779	4004759	981	true	chr1:4Mb->chr1:4Mb	4	402	402	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	981	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000369	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08220	gene	1	4003659	4004946	1288	true	chr1:4Mb->chr1:4Mb	29	402	402	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	1288	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000370	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323864	gene	1	4003156	4005061	1906	true	chr1:4Mb->chr1:4Mb	165	402	402	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	1906	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000371	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177100	gene	1	3975902	3984909	9008	true	chr1:4Mb->chr1:3Mb	23868	402	403	0	0	1.5	1.5	3	1	0.219722	0.219722	1229	9008	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000372	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0176900	gene	1	3962442	3963990	1549	true	chr1:4Mb->chr1:3Mb	41057	402	412	0	0	1.5	1.5	3	3	0.219722	0.219722	1229	1549	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000373	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC112937943	gene	1	3998449	4002787	4339	true	chr1:4Mb->chr1:4Mb	3655	402	402	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	4339	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000374	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08200	gene	1	3986612	3995398	8787	true	chr1:4Mb->chr1:3Mb	13268	402	400	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	8787	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000375	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323863	gene	1	3986617	3995353	8737	true	chr1:4Mb->chr1:3Mb	13288	402	400	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	8737	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000376	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177150	gene	1	3980433	3983134	2702	true	chr1:4Mb->chr1:3Mb	22490	402	403	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	2702	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000377	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08190	gene	1	3976431	3984922	8492	true	chr1:4Mb->chr1:3Mb	23597	402	403	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	8492	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000378	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4326225	gene	1	3975870	3984795	8926	true	chr1:4Mb->chr1:3Mb	23941	402	403	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	8926	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000379	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08240	gene	1	4023146	4023442	297	true	chr1:4Mb->chr1:4Mb	19021	402	396	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	297	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000380	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08250	gene	1	4024855	4030589	5735	true	chr1:4Mb->chr1:4Mb	23449	402	396	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	5735	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000381	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08260	gene	1	4033751	4037473	3723	true	chr1:4Mb->chr1:4Mb	31339	402	398	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	3723	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000382	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323865	gene	1	4033699	4043595	9897	true	chr1:4Mb->chr1:4Mb	34374	402	399	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	9897	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000383	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08270	gene	1	4051856	4057690	5835	true	chr1:4Mb->chr1:4Mb	50500	402	399	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	5835	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000384	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323866	gene	1	4051870	4057711	5842	true	chr1:4Mb->chr1:4Mb	50517	402	399	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	5842	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000385	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0176700	gene	1	3953043	3955442	2400	true	chr1:4Mb->chr1:3Mb	50031	402	416	0	0	1.5	1.5	3	1	0.219722	0.219722	1229	2400	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000386	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323867	gene	1	4059495	4063121	3627	true	chr1:4Mb->chr1:4Mb	57035	402	400	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	3627	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000387	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178100	gene	1	4059510	4063188	3679	true	chr1:4Mb->chr1:4Mb	57076	402	400	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	3679	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000388	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08280	gene	1	4059510	4063190	3681	true	chr1:4Mb->chr1:4Mb	57077	402	400	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	3681	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000389	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323868	gene	1	4063687	4066352	2666	true	chr1:4Mb->chr1:4Mb	60746	402	400	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	2666	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000390	OBJ_GENE_00000116	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08290	gene	1	4063704	4066374	2671	true	chr1:4Mb->chr1:4Mb	60766	402	400	0	0	1.5	1.5	3	0	0.219722	0.219722	1229	2671	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000391	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178300	gene	1	4066347	4067319	973	true	chr1:4Mb->chr1:4Mb	28143	399	400	0	0	1.5	1.5	3	3	0.219722	0.219722	9483	973	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000392	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178000	gene	1	4051885	4057571	5687	true	chr1:4Mb->chr1:4Mb	16038	399	399	0	0	1.5	1.5	3	3	0.219722	0.219722	9483	5687	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000393	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178600	gene	1	4081316	4082680	1365	true	chr1:4Mb->chr1:4Mb	43308	399	402	0	0	1.5	1.5	3	3	0.219722	0.219722	9483	1365	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000394	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177400	gene	1	4003659	4004887	1229	true	chr1:4Mb->chr1:4Mb	34417	399	402	0	0	1.5	1.5	3	3	0.219722	0.219722	9483	1229	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000395	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323865	gene	1	4033699	4043595	9897	true	chr1:4Mb->chr1:4Mb	43	399	399	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	9897	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000396	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08260	gene	1	4033751	4037473	3723	true	chr1:4Mb->chr1:4Mb	3078	399	398	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	3723	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000397	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08270	gene	1	4051856	4057690	5835	true	chr1:4Mb->chr1:4Mb	16083	399	399	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	5835	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000398	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323866	gene	1	4051870	4057711	5842	true	chr1:4Mb->chr1:4Mb	16100	399	399	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	5842	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000399	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08250	gene	1	4024855	4030589	5735	true	chr1:4Mb->chr1:4Mb	10968	399	396	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	5735	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000400	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177200	gene	1	3986647	3995398	8752	true	chr1:4Mb->chr1:3Mb	47668	399	400	0	0	1.5	1.5	3	1	0.219722	0.219722	9483	8752	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000401	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08240	gene	1	4023146	4023442	297	true	chr1:4Mb->chr1:4Mb	15396	399	396	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	297	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000402	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323867	gene	1	4059495	4063121	3627	true	chr1:4Mb->chr1:4Mb	22618	399	400	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	3627	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000403	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178100	gene	1	4059510	4063188	3679	true	chr1:4Mb->chr1:4Mb	22659	399	400	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	3679	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000404	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08280	gene	1	4059510	4063190	3681	true	chr1:4Mb->chr1:4Mb	22660	399	400	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	3681	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000405	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0179400	gene	1	4127232	4140631	13400	true	chr1:4Mb->chr1:4Mb	95241	399	406	0	0	1.5	1.5	3	4	0.219722	0.219722	9483	13400	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000406	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323868	gene	1	4063687	4066352	2666	true	chr1:4Mb->chr1:4Mb	26329	399	400	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	2666	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000407	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08290	gene	1	4063704	4066374	2671	true	chr1:4Mb->chr1:4Mb	26349	399	400	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	2671	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000408	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178200	gene	1	4064068	4066014	1947	true	chr1:4Mb->chr1:4Mb	26351	399	400	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	1947	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000409	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08300	gene	1	4066623	4067218	596	true	chr1:4Mb->chr1:4Mb	28230	399	400	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	596	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000410	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178500	gene	1	4073916	4076438	2523	true	chr1:4Mb->chr1:4Mb	36487	399	404	0	0	1.5	1.5	3	3	0.219722	0.219722	9483	2523	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000411	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178400	gene	1	4068636	4070331	1696	true	chr1:4Mb->chr1:4Mb	30793	399	400	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	1696	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000412	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08310	gene	1	4068617	4070372	1756	true	chr1:4Mb->chr1:4Mb	30804	399	400	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	1756	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000413	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323870	gene	1	4068492	4071266	2775	true	chr1:4Mb->chr1:4Mb	31189	399	400	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	2775	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000414	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0176900	gene	1	3962442	3963990	1549	true	chr1:4Mb->chr1:3Mb	75474	399	412	0	0	1.5	1.5	3	3	0.219722	0.219722	9483	1549	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000415	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177100	gene	1	3975902	3984909	9008	true	chr1:4Mb->chr1:3Mb	58285	399	403	0	0	1.5	1.5	3	1	0.219722	0.219722	9483	9008	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000416	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08220	gene	1	4003659	4004946	1288	true	chr1:4Mb->chr1:4Mb	34388	399	402	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	1288	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000417	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0177500	gene	1	4003779	4004759	981	true	chr1:4Mb->chr1:4Mb	34421	399	402	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	981	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000418	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323864	gene	1	4003156	4005061	1906	true	chr1:4Mb->chr1:4Mb	34582	399	402	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	1906	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000419	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC112937943	gene	1	3998449	4002787	4339	true	chr1:4Mb->chr1:4Mb	38072	399	402	0	0	1.5	1.5	3	0	0.219722	0.219722	9483	4339	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000420	OBJ_GENE_00000117	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178700	gene	1	4091073	4094814	3742	true	chr1:4Mb->chr1:4Mb	54253	399	408	0	0	1.5	1.5	3	1	0.219722	0.219722	9483	3742	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000421	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0178300	gene	1	4066347	4067319	973	true	chr1:4Mb->chr1:4Mb	12105	399	400	3	0	1.5	1.5	3	3	0.219722	0.219722	5687	973	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000422	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g08270	gene	1	4051856	4057690	5835	true	chr1:4Mb->chr1:4Mb	45	399	399	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	5835	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000423	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323866	gene	1	4051870	4057711	5842	true	chr1:4Mb->chr1:4Mb	62	399	399	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	5842	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000424	OBJ_GENE_00000118	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4323867	gene	1	4059495	4063121	3627	true	chr1:4Mb->chr1:4Mb	6580	399	400	3	0	1.5	1.5	3	0	0.219722	0.219722	5687	3627	2	0	3	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
